Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
2,2,4513,B9.0,5eer1xp,974
2,2,4517,B1.1,5eer1xp,902
2,2,4636,B1.1,5eer1xp,902
2,2,4921,B1.1,5eer1xp,902
2,2,4592,B8.2,5eer1xp,977
2,2,4735,B8.2,5eer1xp,977
2,2,5087,B8.2,5eer1xp,977
2,2,5280,B8.2,5eer1xp,977
2,2,5705,B8.2,5eer1xp,977
2,2,4610,B2.0B,5eer1xp,917
2,2,4620,B2.0B,5eer1xp,917
2,2,4645,B2.0B,5eer1xp,917
2,2,4670,B2.0B,5eer1xp,917
2,2,4695,B2.0B,5eer1xp,917
2,2,4720,B2.0B,5eer1xp,917
2,2,5145,B2.0B,5eer1xp,917
2,2,5170,B2.0B,5eer1xp,917
2,2,4616,B3.0,5eer1xp,984
2,2,4735,B3.0,5eer1xp,984
2,2,4870,B3.0,5eer1xp,984
2,2,4631,B7.0,5eer1xp,"1,030"
2,2,4710,B7.0,5eer1xp,"1,030"
2,2,4716,B7.0,5eer1xp,"1,030"
2,2,4760,B7.0,5eer1xp,"1,030"
2,2,4783,B7.0,5eer1xp,"1,030"
2,2,4807,B7.0,5eer1xp,"1,030"
2,2,4831,B7.0,5eer1xp,"1,030"
2,2,4834,B7.0,5eer1xp,"1,030"
2,2,4854,B7.0,5eer1xp,"1,030"
2,2,4878,B7.0,5eer1xp,"1,030"
2,2,4902,B7.0,5eer1xp,"1,030"
2,2,4926,B7.0,5eer1xp,"1,030"
2,2,4975,B7.0,5eer1xp,"1,030"
2,2,4985,B7.0,5eer1xp,"1,030"
2,2,5010,B7.0,5eer1xp,"1,030"
2,2,5035,B7.0,5eer1xp,"1,030"
2,2,5060,B7.0,5eer1xp,"1,030"
2,2,5085,B7.0,5eer1xp,"1,030"
2,2,5110,B7.0,5eer1xp,"1,030"
2,2,5135,B7.0,5eer1xp,"1,030"
2,2,4725,B3.1,5eer1xp,"1,053"
2,2,4845,B3.1,5eer1xp,"1,053"
2,2,4987,B3.1,5eer1xp,"1,053"
2,2,5075,B3.1,5eer1xp,"1,053"
2,2,5100,B3.1,5eer1xp,"1,053"
2,2,5819,B3.1,5eer1xp,"1,053"
