Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
815 NE 66th St,"['Package Service', 'Pet Washing Station', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Security System', 'Tub/Shower', 'Intercom', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Tile Floors', 'Vinyl Flooring', 'Vaulted Ceiling', 'Views', 'Double Pane Windows', 'Window Coverings']",Roosevelt,https://www.apartments.com/roosevelt-seattle-wa/,qt5qr9w,Theo Apartments,https://www.apartments.com/theo-apartments-seattle-wa/qt5qr9w/,0,verified,0
12736 Lake City Way NE,"['Ceiling Fan In Living Room*', 'Premium Vinyl Plank Flooring', 'Full Size Washer & Dryer', 'Built In Desk*', 'Easy Access To Public Transportation', 'Electric Fireplace*', 'On Site Retail', 'Pet Events! Join Us For Yappy Hour!', 'Southern Facing Home', 'Controlled Access - Butterfly MX', 'Expansive Courtyard With BBQs', 'Granite Countertops', 'Private Patio/Balcony With Every Home', 'Theater Room', 'Dog Run', 'Elevators', 'Newly Renovated! Courtyard View', 'Game Room With Dry Bar', 'Premium Vinyl Plank Flooring*', 'Stainless Steel Appliances', 'Work From Home Spaces', 'Dog Wash', 'Large Walk In Closets*', 'Refrigerator with Ice Maker', '15 Minutes to The University of Washington', 'Ample Kitchen Storage', 'Garage Parking Available', 'Package Receiving - Parcel Pending', 'Yoga & Spin Room', 'Package Service', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'On-Site Retail', 'Trash Pickup - Door to Door', 'Recycling', 'Online Services', 'Pet Play Area', 'Elevator', 'Clubhouse', 'Lounge', 'Storage Space', 'Conference Rooms', 'Fitness Center', 'Bicycle Storage', 'Gameroom', 'Media Center/Movie Theatre', 'Gated', 'Courtyard', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Cable Ready', 'Trash Compactor', 'Tub/Shower', 'Fireplace', 'Intercom', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Hardwood Floors', 'Carpet', 'Dining Room', 'Den', 'Walk-In Closets', 'Linen Closet', 'Balcony', 'Garden']",Lake City,https://www.apartments.com/lake-city-seattle-wa/,02q9g91,Solara,https://www.apartments.com/solara-seattle-wa/02q9g91/,4.7,verified,0
320 N 85th St,[],Greenwood,https://www.apartments.com/greenwood-seattle-wa/,h7wj141,EdgePoint,https://www.apartments.com/edgepoint-seattle-wa/h7wj141/,5.0,verified,0
6300 9th Ave NE,"['Designated rooftop pet area', 'Fire pit and grilling stations', 'Juliette balconies*', 'Package room', 'Resident storage available', 'Full-height tile backsplash', 'Private patios*', 'Premium stainless steel appliances', 'Rooftop terrace with expansive city views', 'Vibrant courtyard', 'Common area Wifi', 'Contemporary cabinetry', 'Ceiling fans*', 'French door refrigerators', 'Full capacity front loading washer/dryer', 'Resident lounge', 'AC Ports', 'Controlled access bike storage', 'Exposed concrete finish*', 'Pet spa', 'Quartz slab countertops', 'Expansive windows', 'Hardwood-style plank flooring', 'Controlled Access', 'Business Center', 'Lounge', 'Fitness Center', 'Spa', 'Courtyard', 'Wi-Fi', 'Washer/Dryer', 'Ceiling Fans', 'Stainless Steel Appliances']",Roosevelt,https://www.apartments.com/roosevelt-seattle-wa/,ft3kt7r,Corner 63,https://www.apartments.com/corner-63-seattle-wa/ft3kt7r/,0,verified,0
4906 25th Ave NE,"['Dog Run and Spa', 'Coworking Spaces: Pods, Library, Meeting & Focus R', 'Patios & Balconies*', 'Pelotons, Tonals, and other cardio and strength eq', 'Spa-Inspired Baths', 'Resident Clubroom Featuring a Gourmet Chef`s Kitch', 'Stainless Steel Appliances', 'WiFi Enabled Front Load GE Washer & Dryers', 'Wood-Style Flooring', 'Complimentary Coffee and Local Pastries', 'Firepits, BBQ Grills, and Open-Air Dining Areas', 'HIIT and On-Demand Fitness Studios', 'Multiple Private Resident Courtyards', 'Quartz Countertops', 'Speakeasy Bar - Luxurious Seating, Fireplace, and', 'Top-of-Line Fitness Equipment and On-Demand Classe', 'Concierge', 'Fitness Center', 'Spa', 'Air Conditioning', 'Fireplace', 'Stainless Steel Appliances', 'Quartz Countertops']",Ravenna,https://www.apartments.com/ravenna-seattle-wa/,h9wemm3,Broadstone Strata,https://www.apartments.com/broadstone-strata-seattle-wa/h9wemm3/,5.0,verified,0
2210 Eastlake Ave E,"['Cable Ready', 'Window Coverings', 'Washer/Dryer', 'Disposal', 'Hardwood Floors', 'Bike Racks', 'Electronic Thermostat', 'Refrigerator', 'Dishwasher', 'Rooftop Deck', 'View', 'Package Service', 'Washer/Dryer', 'Cable Ready', 'Dishwasher', 'Disposal', 'Refrigerator', 'Hardwood Floors', 'Window Coverings', 'Deck']",Eastlake,https://www.apartments.com/eastlake-seattle-wa/,dzd30vj,Ondine,https://www.apartments.com/ondine-seattle-wa/dzd30vj/,0,verified,0
8026 15th Ave NW,"['Living room', 'New Cabinets', 'Rooftop deck with BBQ area & fire pit', 'Assigned Parking available', 'Outdoor Entertainment Patio with BBQ', 'Floor-to-ceiling windows', 'Hardwood Floors', 'Range', 'Stainless steel appliances', 'Onsite Manager', 'Dishwasher', 'None', 'Indoor bike storage', 'Secured Entry', 'Controlled Access', 'High-speed internet-Wired', 'Microwave', 'Storage', 'Cable/ Internet ready', 'Dining room', 'Package Service/Room', 'Refrigerator', 'Storage Units Available', 'Package Service', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Elevator', 'Storage Space', 'Bicycle Storage', 'Roof Terrace', 'High Speed Internet Access', 'Washer/Dryer', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Carpet', 'Dining Room', 'Family Room', 'Crown Molding', 'Walk-In Closets', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio', 'Deck']",Whittier Heights,https://www.apartments.com/whittier-heights-seattle-wa/,b9fgdeb,Urban Oasis in Ballard with Rooftop Deck &...,https://www.apartments.com/urban-oasis-in-ballard-with-rooftop-deck-seattle-wa/b9fgdeb/,5.0,verified,0
1323 E Union St,"['Community Wifi', 'Controlled Access', 'Package Lockers', 'Lobby Lounge', 'On Site Central Laundry Room', 'Package Acceptance', 'Shared Courtyard With Bbq Grill And Fire Pit', 'Walking In Shower', 'Bike Storage', 'City Views', 'Courtyard', 'Natural Light', 'On-Site Management', 'Voice Intercom', 'Windows', 'Additional Storage', 'Handicap Accessible', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', '24 Hour Access', 'On-Site Retail', 'Public Transportation', 'Elevator', 'Lounge', 'Bicycle Storage', 'Courtyard', 'Grill', 'Picnic Area', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Tub/Shower', 'Intercom', 'Dishwasher', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors']",Minor,https://www.apartments.com/minor-seattle-wa/,xp882qq,Heartwood,https://www.apartments.com/heartwood-seattle-wa/xp882qq/,0,verified,0
4720 Rainier Ave S,"['Bath Garden Tub', 'Stainless Steel Appliances', 'On-Site Retail', 'Pet/Bike Wash Station', 'BBQ/Picnic Area', 'Bike Storage', 'Balcony*', 'Vehicle Charging Stations', 'Closet Walk-in', 'Co-working Lounge', 'Package Room', 'Washer/Dryer', 'Hardwood Floors', 'Large Bedroom', 'Online Rent Payments', 'Scenic Outdoor Green Space with Dog Run', 'Maintenance on site', 'On-Site Retail', 'Fitness Center', 'High Speed Internet Access', 'Washer/Dryer', 'Dishwasher']",Columbia City,https://www.apartments.com/columbia-city-seattle-wa/,g8e83wz,Arlo,https://www.apartments.com/arlo-seattle-wa/g8e83wz/,5.0,verified,0
1942-1942 Westlake Ave,"['Large Closets', 'Refreshing 8-Person Spa Tub', 'Conference Room', 'Deluxe Kitchens', 'Extra Storage Available', ""Unequaled Access To City's Urban Pulse"", 'Washer/Dryer', 'Pantry with Built In Shelves in Select Homes', 'Central Air Conditioning In Each Apartment Home', 'Jetted Tub Available in Select Homes', 'Rental Furniture Available From CORT', 'Stone Countertops', 'Nightly Rental Guest Suite Available', 'Spacious Yoga Room', 'Extra Tall Ceilings', ""Glory Of Seattle's Urban Revitalization"", 'Penthouse Fireplaces', 'Stainless Steel Appliances', 'Wave Broadband', 'Zipcars Available in Parking Garage', 'Partnerships for Home Furnishing', 'Private Dining Room with Kitchenette', 'Private, Designated Pet Area', ""Chef's Kitchen with Breakfast Bar"", ""Garden Deck With Bbq's And So Much More"", 'Hardwood-Style Plank Flooring', 'Private Balcony/Patios with Most Homes', 'Walk In Shower in Select Homes', 'Walk-In Closets In Select Homes', 'Controlled Access', 'Concierge', 'Furnished Units Available', 'Conference Rooms', 'Fitness Center', 'Spa', 'Pool', 'Gated', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Dining Room', 'Walk-In Closets', 'Furnished', 'Balcony', 'Deck']",Denny Triangle,https://www.apartments.com/denny-triangle-seattle-wa/,qjgvn6y,Met Tower,https://www.apartments.com/met-tower-seattle-wa/qjgvn6y/,4.6,verified,0
100 Denny Way,"['Private Patios', 'Window Coverings', 'Cable Ready', 'Disposal', 'Wheelchair Access', 'Pet Friendly', 'Recycling', 'BBQ/Picnic Area', 'Full size washers and dryers in every home', 'USB Outlets', 'Dishwasher', 'Night Patrol', 'AC in All Units', 'Custom Closets', 'Refrigerator', 'Bike Racks', 'Hardwood Floors', 'Microwave', 'Dog Park', 'Off Street Parking', 'Recreation Room', 'View', 'Package Service', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'Recycling', 'Dry Cleaning Service', 'Composting', 'Planned Social Activities', 'Pet Washing Station', 'EV Charging', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Clubhouse', 'Conference Rooms', 'Fitness Center', 'Bicycle Storage', 'Gated', 'Sundeck', 'Grill', 'Picnic Area', 'Waterfront', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Microwave', 'Refrigerator', 'Instant Hot Water', 'Hardwood Floors', 'Recreation Room', 'Den', 'Views', 'Walk-In Closets', 'Linen Closet', 'Loft Layout', 'Window Coverings', 'Balcony']",Lower Queen Anne,https://www.apartments.com/lower-queen-anne-seattle-wa/,05exse0,Alexan 100,https://www.apartments.com/alexan-100-seattle-wa/05exse0/,4.0,verified,0
3261 SW Avalon Way,"['Fenced Bark Park', 'Fully Equipped 24-Hour Fitness Center', 'Private Patio or Balcony', 'Stainless-Steel Appliances', 'Controlled Access Building', 'Hardwood-Style Plank Flooring', 'Multi-Level, Controlled Access Parking Garage', 'Oversized Windows', 'Quartz Countertops', 'Upgraded Lighting & Fixtures', 'Bicycle Storage', 'Full-Size Washer & Dryer', 'Gourmet Breakfast Bar', 'Tile Backsplash', '9-Foot Ceilings', 'Electric Car Charging Hubs', 'Open-Concept Studio, 1 & 2 Bedroom Floor Plans', 'Planned Social Activities', 'Views of the City & Bay', 'Crown Molding', 'Custom Cabinetry w/ Brushed Nickel Hardware', 'WiFi Throughout Social Spaces', 'Built-In Open Shelving in Kitchen', 'Pet Grooming Station', '24-Hour Controlled Access Package Room', 'Outdoor Lounge w/ Gas Grills', 'Valet Trash Service', 'Package Service', 'Community-Wide WiFi', 'Wi-Fi', 'Controlled Access', '24 Hour Access', 'Trash Pickup - Door to Door', 'Planned Social Activities', 'Pet Care', 'Pet Play Area', 'EV Charging', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Clubhouse', 'Lounge', 'Storage Space', 'Fitness Center', 'Spa', 'Bicycle Storage', 'Roof Terrace', 'Grill', 'Picnic Area', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower', 'Fireplace', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Gas Range', 'Office', 'Crown Molding', 'Views', 'Balcony', 'Patio']",North Delridge,https://www.apartments.com/north-delridge-seattle-wa/,rqnp6r1,Marq West Seattle,https://www.apartments.com/marq-west-seattle-seattle-wa/rqnp6r1/,4.9,verified,0
4730 21st Ave NE,"['Gated Garage Access', 'Resident Events', '2 Minutes From U-village', 'Courtesy Patrol', 'Natural Sunlight', 'Parcel Pending', 'Beautiful Natural Light', 'Communal Kitchen Spaces', 'Large Living Rooms', 'Light Rail Access', 'Washer/dryer (Pay By App)', '86 Walk Score', 'Decks (Select Homes)', 'Full Size Washer And Dryer In Home', 'On Major Bus Routes', 'Walk To University Of Washington', 'Matured Garden Landscaping', 'Online Rent Payments', 'Pet Friendly', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Composting', 'Pet Play Area', 'Elevator', 'Gated', 'Private Bathroom', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Intercom', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Den', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Patio', 'Deck', 'Garden']",University District,https://www.apartments.com/university-district-seattle-wa/,wcyj04k,Ivy Ridge Apartments,https://www.apartments.com/ivy-ridge-apartments-seattle-wa/wcyj04k/,3.8,verified,0
1145 Republican St,"['Complimentary WiFi in Common Areas', 'Flooring Hardwood', 'Modern Subway Tile Backsplash', 'Onsite Retail Collection', 'Bath Garden Tub', 'Bath Tub', 'Gas range', 'Landscaped Courtyard', 'Stainless Steel Appliances by Blomberg with ...', 'Storage', 'W/D closet', 'Air Conditioner', 'Bath Standing Shower', 'Indoor Bike Storage', 'Stand Up Shower', 'TV Lounge', 'Dog Run & Pet Wash', 'Open-Air Rooftop Deck with Gathering Spaces', 'Organic Green Roof', 'Kitchen island', 'LEED Gold Certified', 'Onsite Parking', 'Closet Walk-in', 'Gas ranges', 'Hot Tub', 'Nest Thermostats', 'Outdoor Fitness Area & Towel Service', 'Built-In Closet Systems', 'Wine Fridge', 'Blomberg Stainless Steel Appliances', 'Club House', 'Conference Room', 'Outdoor BBQ Grill', 'Rooftop Lounge with Horizon Views', 'Rooftop Spa with Skyline Views', 'Stainless Steel Appliances', 'Walk in Closet', 'Package Service', 'Controlled Access', 'Maintenance on site', 'Concierge', 'On-Site Retail', 'Recycling', 'Pet Washing Station', 'EV Charging', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Conference Rooms', 'Fitness Center', 'Spa', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Tub/Shower', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Carpet', 'Tile Floors', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Large Bedrooms', 'Deck']",South Lake Union,https://www.apartments.com/south-lake-union-seattle-wa/,gg967yx,Ascent South Lake Union,https://www.apartments.com/ascent-south-lake-union-seattle-wa/gg967yx/,4.7,verified,0
4759 15th Ave NE,"['Study Lounge', 'Wipe Your Paws Dog Spa', 'Rooftop Deck', 'Coffee Bar', 'Package Service', 'Community-Wide WiFi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'Furnished Units Available', 'Recycling', 'Renters Insurance Program', 'Composting', 'Planned Social Activities', 'Pet Play Area', 'Pet Washing Station', 'EV Charging', 'Key Fob Entry', 'Elevator', 'Clubhouse', 'Lounge', 'Breakfast/Coffee Concierge', 'Conference Rooms', 'Fitness Center', 'Bicycle Storage', 'Media Center/Movie Theatre', 'Roof Terrace', 'Sundeck', 'Courtyard', 'Grill', 'Picnic Area', 'Individual Locking Bedrooms', 'Private Bathroom', 'Roommate Matching', 'Study Lounge', 'Walk To Campus', 'Individual Leases Available', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Tub/Shower', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Vinyl Flooring', 'Views', 'Furnished', 'Large Bedrooms', 'Patio']",University District,https://www.apartments.com/university-district-seattle-wa/,gd2xwbw,Theory U District,https://www.apartments.com/theory-u-district-seattle-wa/gd2xwbw/,0,verified,0
2202 Eighth Ave,"['Nest Thermostat', 'Private Dining and Conference Room', 'Outdoor Living Room with Fireplace Seating', '360 degree wraparound deck with views in all direc', 'Bike parking and wash station available', 'Pet spa & outdoor pet run', 'Storage units available for rent', 'Sun deck with Chaise Lounges', 'Under cabinet lighting in kitchens', 'Unique ellipse-shaped building means stunning view', 'Walk-in closets in most apartments', 'Built-in Bosch gas cooktops with built-in oven', 'Sauna', 'Underground parking available including private, e', 'Wild Ginger restaurant w/complimentary delivery', 'Air Conditioning', 'Outdoor spa relaxation sanctuary', 'Yoga Room with On Demand Fitness Technology', 'Complimentary common area WiFi', 'Controlled access entry', 'Grand lobby experience', 'Great Room with Puget Sound views & fireplace seat', 'Media and Entertainment Lounge with Kitchen', 'Package delivery lockers for easy & secure deliver', 'Steam Room', '8-person spa tub, steam room and sauna', 'Guest suite available for nightly reservations for', 'Island with Television and BBQs', 'Keiser, Techno Gym, & TRX Cardio Equipment', 'Private spa retreat with Space Needle views', 'Controlled Access', 'Concierge', 'Lounge', 'Conference Rooms', 'Fitness Center', 'Sauna', 'Spa', 'Sundeck', 'High Speed Internet Access', 'Wi-Fi', 'Air Conditioning', 'Storage Space', 'Fireplace', 'Kitchen', 'Walk-In Closets', 'Deck']",Denny Triangle,https://www.apartments.com/denny-triangle-seattle-wa/,tc4dx7b,McKenzie,https://www.apartments.com/mckenzie-seattle-wa/tc4dx7b/,4.8,verified,0
1800 Boren Ave,"['Tech niches', 'Tile backsplashes and under-cabinet lighting', 'Airy 9’ ceilings in living areas', 'Fireside lounge', 'Airy 9??? ceilings in living areas', 'Bike lounge, repair room, lockers', 'Game zone', 'Media box', 'Music Studio', 'Elegant quartz countertops', 'Exhibition kitchen with group dining', 'Gourmet kitchens with stainless steel appliances', 'Built-in closets with grey accent finish', 'On Site Management', 'Separate showers and roman tubs*', 'Airy 9â ceilings in living areas', 'Corporate furnished apartments via local partner', 'Fitness Foundry', 'Individual Climate Control', 'LEED Gold certification', 'Parking', 'Soft close drawers in kitchens', 'The Hang Out', 'Breatheasy® smoke-free community - inside and out', 'Close to Employers and Entertainment', 'Device-charging shelf in home entryways', 'Maker studio/gear workshop with rentable lockers', 'Outdoor terrace with relaxing seating, fireplaces and grill areas', 'Private party area with kitchen, dining and outdoor space', 'Two finish levels and color palette options', 'Package Service', 'Community-Wide WiFi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Concierge', 'Recycling', 'Renters Insurance Program', 'Pet Play Area', 'EV Charging', 'Key Fob Entry', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Storage Space', 'Disposal Chutes', 'Conference Rooms', 'Fitness Center', 'Gated', 'Grill', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Workshop', 'Views', 'Window Coverings', 'Balcony']",Denny Triangle,https://www.apartments.com/denny-triangle-seattle-wa/,1yf8vx5,AMLI Arc,https://www.apartments.com/amli-arc-seattle-wa/1yf8vx5/,4.9,verified,0
550 Broadway,"['Pet-washing station for your furry friends', 'Trendy open shelving and tile backsplashes', 'Den and live-work spaces', 'Expansive windows with sweeping city views', 'Gathering table ideal for social events', 'Private balconies and courtyard patios', 'Stylish under-cabinet lighting and undermount sinks', 'Green, energy-efficient design and features', 'Built-in desks ideal for home offices', 'Expansive rooftop deck w/ fire pit and lounge chairs', 'Garage Parking', 'Polished quartz countertops', 'Chic lobby w/ lounge areas, flat screen TV, fireplace', 'Smooth-top ranges', 'Convenience of 24-hour package lockers & storage lockers', 'Convenient USB ports', 'Electric vehicle charging stations', 'Lounge reservation with TV, open balcony area and fire place', 'Lush plantings create a zen-like environment', 'Air-conditioning ports in select homes', 'Bike storage/bike repair station perfect for commuters', 'Central courtyard great for studying or relaxing outdoors', 'Fitness studio with weight and cardio equipment', 'Outdoor rooftop grilling station, dog run & covered alcove', 'Plank flooring adds a modern touch', 'Roof-top lounge with breathtaking city, mountain and water views', 'Undermount sinks', 'Unique layout with extra bathroom storage', 'Washer and dryer in every home', 'Lounge', 'Bicycle Storage', 'Courtyard', 'Washer/Dryer', 'Fireplace', 'Dishwasher', 'Balcony', 'Deck']",Minor,https://www.apartments.com/minor-seattle-wa/,tglsxzc,Zig,https://www.apartments.com/zig-seattle-wa/tglsxzc/,4.3,verified,0
1421 Harvard Ave,"['Rooftop Deck', 'Fire Pit', 'Stainless Steel Appliances', 'Work Cafe', 'Billiards', 'Game Room', 'Quartz Countertops', 'Hard Surface Flooring', 'Air Conditioner', 'BBQ Grills', 'Washer & Dryer', 'Package Service', 'Fitness Center', 'Gameroom', 'Washer/Dryer', 'Air Conditioning', 'Stainless Steel Appliances', 'Deck']",Capitol Hill,https://www.apartments.com/capitol-hill-seattle-wa/,484c6gl,Gridline,https://www.apartments.com/gridline-seattle-wa/484c6gl/,0,verified,0
624 Yale Ave N,"['Additional Storage', 'Handicap Accessible', 'Laundry In Unit', 'Mailroom With Package Lockers', 'Renovated', 'Courtyard', 'Lounge', 'The Courtyard', 'Controlled Access Garage Parking', 'Leasing Center', 'Private Outdoor Space', 'Terrace', 'Cozy Fireside Chat Area', 'Habitat', 'Package Acceptance', 'Whiskey Lounge', 'Roof Deck Or Sun Deck', 'Bike Storage', 'Cloud Room', 'Community Wifi', 'Voice Intercom', 'Clubhouse', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'On-Site Retail', 'Recycling', 'Dry Cleaning Service', 'Online Services', 'Composting', 'Planned Social Activities', 'Pet Washing Station', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Storage Space', 'Disposal Chutes', 'Fitness Center', 'Bicycle Storage', 'Gameroom', 'Media Center/Movie Theatre', 'Gated', 'Roof Terrace', 'Sundeck', 'Cabana', 'Courtyard', 'Grill', 'Picnic Area', 'Lake Access', 'Zen Garden', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Intercom', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Breakfast Nook', 'Hardwood Floors', 'Office', 'Den', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Loft Layout', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Porch']",South Lake Union,https://www.apartments.com/south-lake-union-seattle-wa/,8k03zd2,624 Yale Apartments,https://www.apartments.com/624-yale-apartments-seattle-wa/8k03zd2/,4.8,verified,0
8500 20th Ave NE,"['Corner Home', 'Custom Soft-Close Cabinets', 'Green Building', 'Recycling', 'Deck', 'Dual Loft Spaces', 'Ground Floor', 'Open Concept Floor Plan', 'Private Wrap-Around Balcony', 'Soft-Close Cabinets', 'Window Coverings', 'Loft', 'Vaulted Ceilings', 'Wrap Around Balcony', 'Efficient Appliances', 'Private Wrap Around Balcony', 'Accessible Shower', 'Walk In Shower', 'Wrap-Around Balcony', 'Assigned Garage Parking', 'City Views', 'Dishwasher', 'Microwave', 'Mountain Views', 'Natural Light', 'Sun Deck', 'View', 'Washer & Dryer', 'Bike Racks', 'Cascade Mountain Views', 'Over-Sized Windows', 'Private Balcony', 'Radiant In-Floor Heat', 'Refrigerator', 'Sleek Kitchenette', 'Walk-In Shower', 'Greenery Views', 'Hardwood Floors', 'In-Floor Radiant Heat', 'Patio/Balcony', 'Soft Close Cabinets', 'Package Service', 'Wi-Fi', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Recycling', 'Online Services', 'Composting', 'Planned Social Activities', 'Public Transportation', 'Elevator', 'Clubhouse', 'Lounge', 'Disposal Chutes', 'Fitness Center', 'Gated', 'Roof Terrace', 'Sundeck', 'Grill', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Trash Compactor', 'Handrails', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Warming Drawer', 'Hardwood Floors', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Office', 'Vaulted Ceiling', 'Views', 'Loft Layout', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Deck', 'Garden']",Wedgewood,https://www.apartments.com/wedgewood-seattle-wa/,ch0j5kf,Sedona Apartments,https://www.apartments.com/sedona-apartments-seattle-wa/ch0j5kf/,3.9,verified,0
